,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,length_in_minutes,time_signature
3584,0.52,0.05,C,-21.51,minor,0.06,0.99,0.93,0.11,0.23,63.89,audio_features,6NaOd4T2RdzU92CBTcTPQn,6.05,4/4
3585,0.45,0.05,F,-18.68,major,0.04,0.93,0.05,0.1,0.13,96.34,audio_features,0em61RfC2p6XAi9cBSEjE6,6.71,3/4
3586,0.46,0.07,F,-17.2,major,0.04,0.97,0.95,0.12,0.34,80.16,audio_features,1lw1wEjD3B2cyVeU7hnpKs,3.48,4/4
3587,0.6,0.12,D,-14.82,minor,0.05,0.96,0.07,0.13,0.36,69.58,audio_features,36OjFOXAaOGHQEGL5Cf1qp,7.51,4/4
3588,0.49,0.33,C,-11.17,major,0.06,0.66,0.84,0.1,0.68,148.33,audio_features,54BU6qoosrNn80pRjJEjnJ,1.65,4/4
3589,0.59,0.47,D,-10.68,minor,0.05,0.61,0.84,0.26,0.68,120.27,audio_features,0SCr1mgsSFpvgzcbKaffCH,1.88,4/4
3590,0.6,0.21,D,-17.46,minor,0.11,0.86,0.89,0.1,0.05,131.44,audio_features,3pZhgQEKV0GqQvNkv3zBPw,3.09,4/4
3591,0.49,0.52,A,-8.24,minor,0.05,0.84,0.87,0.11,0.29,140.57,audio_features,3dquzdRlM0TDhuKZKnb2Yc,1.85,3/4
3592,0.5,0.24,D,-15.73,major,0.06,0.9,0.88,0.12,0.23,178.36,audio_features,1ucCpJ3IHryfbF1AsaISOY,2.84,4/4
3593,0.61,0.48,E,-9.26,minor,0.06,0.38,0.9,0.09,0.8,141.45,audio_features,4yBLYRsgJxZUcrrJuOvxm5,1.77,4/4
3594,0.58,0.3,D,-13.54,minor,0.08,0.72,0.9,0.12,0.3,113.1,audio_features,39GQQRgUV92yEjXZZHS1WS,6.91,4/4
3595,0.72,0.2,D,-13.27,major,0.16,0.87,0.6,0.12,0.27,112.55,audio_features,7JC5p6TGqAwPz3JJgcs9j7,2.0,4/4
3596,0.6,0.07,G,-16.07,major,0.18,0.89,0.75,0.12,0.14,140.64,audio_features,2wThdkeUqe6oqZ7F175KmT,2.69,4/4
3597,0.66,0.41,E,-10.76,minor,0.06,0.62,0.84,0.11,0.68,88.06,audio_features,065miSDgCURyzasPrD34d5,2.31,4/4
3598,0.66,0.42,D,-10.88,major,0.08,0.71,0.9,0.12,0.14,93.43,audio_features,7sKv6lawbmBc2C6wzHpBnF,2.0,3/4
3599,0.57,0.23,A,-14.8,minor,0.11,0.94,0.67,0.11,0.14,144.28,audio_features,4h9MRY3NMSY1cg0zm7JBth,2.7,3/4
3600,0.4,0.32,A,-13.54,minor,0.04,0.88,0.84,0.09,0.06,143.8,audio_features,4qhNLRRaOy7yOTyZh4yWoG,3.73,4/4
3601,0.57,0.31,G,-8.76,major,0.06,0.83,0.88,0.14,0.18,119.85,audio_features,5IXR2Skb8htcxIU5T0h1Kl,2.7,4/4
3602,0.53,0.92,B,-13.51,minor,0.05,0.0,0.66,0.15,0.8,150.03,audio_features,33vpH5Ktcsf41hGGmb5w9W,1.45,4/4
3603,0.54,0.47,F#/Gb,-9.84,minor,0.05,0.77,0.82,0.3,0.76,117.01,audio_features,0BrRhNJKbVunKyn7Zey99w,2.12,4/4
3604,0.41,0.36,E,-12.7,minor,0.04,0.81,0.82,0.09,0.31,108.51,audio_features,2YYvgJsPaNAqfIXFOmfnEj,3.55,4/4
3605,0.75,0.33,A,-12.16,major,0.05,0.83,0.96,0.12,0.35,123.34,audio_features,3IGXlDjok1bEAO4FqW0UJY,1.07,4/4
3606,0.62,0.38,A,-9.8,minor,0.07,0.74,0.82,0.09,0.51,120.78,audio_features,6ctubzDrh10GuG4twOnro3,8.61,4/4
3607,0.51,0.34,E,-9.52,minor,0.04,0.85,0.94,0.09,0.16,109.75,audio_features,4uvQDEZW6pRGKVQHYOEznZ,2.62,4/4
3608,0.5,0.24,D,-15.73,major,0.06,0.9,0.88,0.12,0.23,178.36,audio_features,1ucCpJ3IHryfbF1AsaISOY,2.84,4/4
3609,0.42,0.25,D,-11.49,major,0.07,0.92,0.82,0.14,0.17,171.78,audio_features,5K8pPs2rCDIQlE3iHjARgE,4.14,3/4
3610,0.51,0.35,D,-11.62,minor,0.06,0.81,0.91,0.1,0.53,111.91,audio_features,7MPyAF0D7hdaPPDGSNPvnj,6.72,4/4
3611,0.57,0.31,G,-8.76,major,0.06,0.83,0.88,0.14,0.18,119.85,audio_features,5IXR2Skb8htcxIU5T0h1Kl,2.7,4/4
3612,0.53,0.92,B,-13.51,minor,0.05,0.0,0.66,0.15,0.8,150.03,audio_features,33vpH5Ktcsf41hGGmb5w9W,1.45,4/4
3613,0.54,0.47,F#/Gb,-9.84,minor,0.05,0.77,0.82,0.3,0.76,117.01,audio_features,0BrRhNJKbVunKyn7Zey99w,2.12,4/4
3614,0.41,0.36,E,-12.7,minor,0.04,0.81,0.82,0.09,0.31,108.51,audio_features,2YYvgJsPaNAqfIXFOmfnEj,3.55,4/4
3615,0.75,0.33,A,-12.16,major,0.05,0.83,0.96,0.12,0.35,123.34,audio_features,3IGXlDjok1bEAO4FqW0UJY,1.07,4/4
3616,0.62,0.38,A,-9.8,minor,0.07,0.74,0.82,0.09,0.51,120.78,audio_features,6ctubzDrh10GuG4twOnro3,8.61,4/4
3617,0.51,0.34,E,-9.52,minor,0.04,0.85,0.94,0.09,0.16,109.75,audio_features,4uvQDEZW6pRGKVQHYOEznZ,2.62,4/4
3618,0.5,0.24,D,-15.73,major,0.06,0.9,0.88,0.12,0.23,178.36,audio_features,1ucCpJ3IHryfbF1AsaISOY,2.84,4/4
3619,0.23,0.41,E,-10.93,minor,0.04,0.47,0.73,0.42,0.2,134.12,audio_features,0o84m3meoeZILyXv7goCu0,4.15,4/4
3620,0.26,0.26,E,-17.41,minor,0.05,0.94,0.0,0.25,0.3,135.02,audio_features,5czF2fiNaMIEsQznCR0iJT,2.23,3/4
3621,0.24,0.31,C,-14.04,major,0.04,0.57,0.74,0.15,0.04,111.53,audio_features,11ZiwgQHXmDFFNp7QX3lpD,4.16,4/4
3622,0.08,0.4,D,-12.0,major,0.04,0.77,0.51,0.26,0.04,72.14,audio_features,4R48C6hUqu25qv2lxL8hTd,2.72,4/4
3623,0.47,0.34,A,-15.92,minor,0.04,0.96,0.98,0.42,0.28,123.44,audio_features,7u2sAsnUhDzX0yQgXD7mtJ,2.11,4/4
3624,0.17,0.39,E,-10.99,minor,0.03,0.01,0.06,0.06,0.06,60.79,audio_features,7Jyk95FBBpmZ792Q7GouGv,4.79,4/4
3625,0.14,0.3,E,-10.98,minor,0.03,0.71,0.0,0.46,0.07,85.58,audio_features,3lCf1mjAMXMDZAUKWv15xM,4.48,4/4
3626,0.65,0.53,B,-10.74,minor,0.03,0.02,0.87,0.38,0.68,113.31,audio_features,3BNjGzpIhCPB4Nloy23tUe,3.36,4/4
3627,0.2,0.4,C,-10.7,major,0.04,0.49,0.37,0.71,0.03,121.69,audio_features,6Oh7bEjGJwIkEa0K4uWUXa,3.02,4/4
3628,0.45,0.39,A,-10.96,minor,0.03,0.21,0.42,0.42,0.05,113.25,audio_features,6B9qvsQ30vGhX6qRxr1kjO,3.54,3/4
3629,0.28,0.07,G#/Ab,-25.86,major,0.03,0.87,0.91,0.32,0.04,102.14,audio_features,5cllGo134XtBOAK5tQC2MU,1.98,3/4
3630,0.17,0.27,E,-12.18,minor,0.04,0.21,0.88,0.09,0.07,129.77,audio_features,5b74dlnkhI5h16oK43LUNI,5.85,4/4
3631,0.23,0.41,E,-10.93,minor,0.04,0.47,0.73,0.42,0.2,134.12,audio_features,0o84m3meoeZILyXv7goCu0,4.15,4/4
3632,0.26,0.26,E,-17.41,minor,0.05,0.94,0.0,0.25,0.3,135.02,audio_features,5czF2fiNaMIEsQznCR0iJT,2.23,3/4
3633,0.24,0.31,C,-14.04,major,0.04,0.57,0.74,0.15,0.04,111.53,audio_features,11ZiwgQHXmDFFNp7QX3lpD,4.16,4/4
3634,0.08,0.4,D,-12.0,major,0.04,0.77,0.51,0.26,0.04,72.14,audio_features,4R48C6hUqu25qv2lxL8hTd,2.72,4/4
3635,0.47,0.34,A,-15.92,minor,0.04,0.96,0.98,0.42,0.28,123.44,audio_features,7u2sAsnUhDzX0yQgXD7mtJ,2.11,4/4
3636,0.17,0.39,E,-10.99,minor,0.03,0.01,0.06,0.06,0.06,60.79,audio_features,7Jyk95FBBpmZ792Q7GouGv,4.79,4/4
3637,0.14,0.3,E,-10.98,minor,0.03,0.71,0.0,0.46,0.07,85.58,audio_features,3lCf1mjAMXMDZAUKWv15xM,4.48,4/4
3638,0.65,0.53,B,-10.74,minor,0.03,0.02,0.87,0.38,0.68,113.31,audio_features,3BNjGzpIhCPB4Nloy23tUe,3.36,4/4
3639,0.2,0.4,C,-10.7,major,0.04,0.49,0.37,0.71,0.03,121.69,audio_features,6Oh7bEjGJwIkEa0K4uWUXa,3.02,4/4
3640,0.45,0.39,A,-10.96,minor,0.03,0.21,0.42,0.42,0.05,113.25,audio_features,6B9qvsQ30vGhX6qRxr1kjO,3.54,3/4
3641,0.28,0.07,G#/Ab,-25.86,major,0.03,0.87,0.91,0.32,0.04,102.14,audio_features,5cllGo134XtBOAK5tQC2MU,1.98,3/4
3642,0.17,0.27,E,-12.18,minor,0.04,0.21,0.88,0.09,0.07,129.77,audio_features,5b74dlnkhI5h16oK43LUNI,5.85,4/4
3643,0.23,0.41,E,-10.93,minor,0.04,0.47,0.73,0.42,0.2,134.12,audio_features,0o84m3meoeZILyXv7goCu0,4.15,4/4
3644,0.26,0.26,E,-17.41,minor,0.05,0.94,0.0,0.25,0.3,135.02,audio_features,5czF2fiNaMIEsQznCR0iJT,2.23,3/4
3645,0.24,0.31,C,-14.04,major,0.04,0.57,0.74,0.15,0.04,111.53,audio_features,11ZiwgQHXmDFFNp7QX3lpD,4.16,4/4
3646,0.08,0.4,D,-12.0,major,0.04,0.77,0.51,0.26,0.04,72.14,audio_features,4R48C6hUqu25qv2lxL8hTd,2.72,4/4
3647,0.61,0.52,G,-11.59,major,0.03,0.24,0.09,0.12,0.5,112.02,audio_features,4fReeXAEWf64LcxJ9mLo6U,6.45,4/4
3648,0.47,0.34,A,-15.92,minor,0.04,0.96,0.98,0.42,0.28,123.44,audio_features,7u2sAsnUhDzX0yQgXD7mtJ,2.11,4/4
3649,0.56,0.58,E,-13.48,minor,0.04,0.33,0.0,0.26,0.87,137.03,audio_features,1nRVfS3M7vkRRjWp9rzIka,4.22,4/4
3650,0.5,0.25,G,-18.23,major,0.09,0.93,0.25,0.15,0.68,171.63,audio_features,02NNnMLQW4NZwSuNUZYCwy,4.89,4/4
3651,0.51,0.56,A,-12.11,major,0.04,0.69,0.82,0.33,0.89,121.43,audio_features,1qpRolvCH2oDWk9c6V65nm,4.57,4/4
3652,0.22,0.1,A,-19.42,minor,0.04,0.79,0.78,0.06,0.17,74.91,audio_features,1dXyb7uKLjdzzUaJDnHI09,7.91,4/4
3653,0.57,0.82,A,-11.88,major,0.04,0.1,0.0,0.35,0.65,107.04,audio_features,281qGDCOPlNwBeJy85EJLd,2.8,3/4
3654,0.41,0.5,A,-14.18,major,0.04,0.35,0.01,0.08,0.76,153.19,audio_features,0sFDRNmNATClwWzv80Clcx,2.39,3/4
3655,0.54,0.39,G,-17.82,major,0.04,0.89,0.12,0.1,0.94,113.66,audio_features,4A22VgUGeKkQuJ8RXVD5Vx,5.24,4/4
3656,0.15,0.09,D,-21.54,major,0.05,0.97,0.65,0.09,0.17,172.92,audio_features,6g5imdO8moHZUCvipAIFS3,4.97,4/4
3657,0.15,0.09,D,-21.54,major,0.05,0.97,0.65,0.09,0.17,172.92,audio_features,6g5imdO8moHZUCvipAIFS3,4.97,4/4
3658,0.12,0.02,D,-20.5,major,0.05,0.99,0.89,0.09,0.42,159.5,audio_features,3jEDMwoxEzQwUnVfDbuhdn,0.73,
3659,0.44,0.32,C,-13.59,major,0.04,0.88,0.21,0.08,0.4,106.06,audio_features,7rQZBa7ftCF9cNsLkl9ROk,3.18,4/4
3660,0.46,0.06,C,-20.96,major,0.05,0.8,0.86,0.08,0.19,120.31,audio_features,0ba80oanNZNXKmA8SW1ZKp,1.28,
3661,0.5,0.19,D,-19.81,major,0.05,0.84,0.96,0.1,0.08,127.71,audio_features,33SMTG9ZBfmswDYP9HPOMN,2.0,4/4
3662,0.38,0.34,D,-19.78,major,0.05,0.75,0.86,0.29,0.96,117.23,audio_features,52BhzdrujH6CiCIFGKPAkD,1.78,3/4
3663,0.5,0.53,G,-8.1,major,0.03,0.76,0.94,0.31,0.67,94.4,audio_features,2BXJpaIAcdawTX8KesrsXc,2.13,4/4
3664,0.5,0.23,G,-13.65,major,0.03,0.9,0.92,0.12,0.54,164.48,audio_features,5S83skAVYFuvGXKBBEBJdn,1.99,4/4
3665,0.57,0.29,D,-13.94,major,0.04,0.93,0.93,0.14,0.26,130.89,audio_features,2T0FSlZIf2IYtbH1y2DEvJ,3.21,4/4
3666,0.35,0.12,C,-16.77,major,0.04,0.9,0.91,0.12,0.3,113.97,audio_features,1DhLJjpvT4veNDuHYHXSsU,2.0,4/4
3667,0.39,0.26,C,-13.59,major,0.04,0.92,0.9,0.14,0.95,144.3,audio_features,03rFieHXZIk479qdU7Atzk,1.06,4/4
3668,0.29,0.41,D,-16.03,major,0.05,0.83,0.79,0.1,0.97,171.61,audio_features,1CMv8VkurIkhYgVAl6MRx6,1.88,4/4
3669,0.48,0.33,G,-16.71,major,0.04,0.98,0.89,0.14,0.96,107.39,audio_features,1Got6wAbsTKDTV7XZNugpx,1.94,
3670,0.52,0.44,G,-11.68,major,0.03,0.74,0.93,0.08,0.72,98.05,audio_features,65F3s2C60cpELPCsyjTwFH,3.59,4/4
3671,0.11,0.09,D,-19.73,major,0.04,0.98,0.77,0.2,0.04,87.09,audio_features,5YLasKrDigP3kcDuyE0WdY,3.8,4/4
3672,0.51,0.57,E,-13.23,major,0.03,0.47,0.94,0.12,0.81,115.76,audio_features,5vGF3MCAcb6egZaqmwRAWy,1.73,4/4
3673,0.27,0.06,G,-23.84,major,0.05,0.99,0.94,0.12,0.21,174.06,audio_features,35YUoPrmlLvkp7xPM2RSnS,1.09,3/4
3674,0.14,0.31,G,-20.63,major,0.05,0.85,0.97,0.13,0.4,176.94,audio_features,3ouNdOCnjbgfOHceQS4pCO,1.29,4/4
3675,0.37,0.55,D,-15.94,major,0.03,0.66,0.94,0.1,0.89,141.27,audio_features,61W0t1fQ9UUcht5fVt4AsT,1.58,4/4
3676,0.54,0.41,F,-13.66,major,0.03,0.68,0.96,0.09,0.71,173.47,audio_features,5WVP8Xj7p7oDYaXNhM359r,3.72,4/4
3677,0.57,0.63,D,-5.79,major,0.03,0.54,0.7,0.09,0.81,110.72,audio_features,40HrZG1rgdb4p55Qi7yKgQ,2.27,4/4
3678,0.31,0.26,D,-16.92,major,0.04,0.88,0.9,0.25,0.25,114.97,audio_features,0jA97ZNgPqfcg9QesgEzXC,1.89,4/4
3679,0.45,0.29,C,-10.23,minor,0.03,0.92,0.41,0.12,0.32,115.64,audio_features,0jxVlg0ULpuQ0rJP81KzWN,2.1,3/4
3680,0.38,0.14,E,-23.02,major,0.05,0.95,0.87,0.3,0.3,117.62,audio_features,32skdefcX0UVrqmAk8LRBt,1.75,4/4
3681,0.64,0.28,D,-12.42,major,0.08,0.9,0.76,0.07,0.84,142.26,audio_features,4CpzkGWimopJhHWfJ5YwxT,2.08,3/4
3682,0.11,0.09,D,-19.73,major,0.04,0.98,0.77,0.2,0.04,87.09,audio_features,5YLasKrDigP3kcDuyE0WdY,3.8,4/4
3683,0.36,0.04,C,-20.67,minor,0.06,0.99,0.92,0.11,0.18,63.6,audio_features,0oTgEjqNdGitdG7RxrsdHB,1.01,5/4
3684,0.22,0.08,G,-26.88,major,0.04,0.92,0.79,0.1,0.06,70.33,audio_features,75KdZGRMOcMzDI4qS4KB3V,2.9,4/4
3685,0.5,0.21,B,-11.35,major,0.03,0.91,0.0,0.11,0.32,80.72,audio_features,6Cvti10W0AzmzG9D1tpuKp,2.94,4/4
3686,0.24,0.02,D,-26.39,major,0.05,0.99,0.97,0.09,0.08,136.62,audio_features,6w3eMIZCCHjqbxaMLcIJEm,3.13,3/4
3687,0.15,0.15,G,-21.32,minor,0.04,0.96,0.94,0.09,0.05,64.46,audio_features,7miYy9wNFEvYFUH5T4DUux,4.61,4/4
3688,0.15,0.05,D,-22.36,major,0.04,0.99,0.95,0.11,0.06,85.44,audio_features,6kBbETXim00ezICAuZ66a0,3.76,3/4
3689,0.17,0.05,A#/Bb,-31.43,major,0.04,0.99,0.82,0.14,0.05,113.05,audio_features,4KD1uv1jGmi0x9yDfJ3aXb,3.38,3/4
3690,0.25,0.06,A,-22.14,major,0.03,1.0,0.86,0.11,0.09,56.16,audio_features,5aCvBf0I9jZ7ilJStCgKzV,3.51,4/4
3691,0.18,0.01,E,-34.38,major,0.04,0.98,0.88,0.1,0.08,70.16,audio_features,5g9hIV4oJkJt2miaCXPqE2,2.38,4/4
3692,0.3,0.16,D#/Eb,-24.72,major,0.04,0.04,0.87,0.11,0.05,125.23,audio_features,5vVcqwG31kqxfUmmEkO6Lc,4.15,5/4
3693,0.21,0.1,D#/Eb,-26.04,major,0.04,1.0,0.94,0.16,0.09,76.14,audio_features,3xK71k7pIdzC2HkQKKEuQL,3.84,4/4
3694,0.33,0.27,A#/Bb,-16.57,major,0.04,0.83,0.7,0.12,0.08,109.84,audio_features,3AWtYeAwJXJSaqAeB75Gq1,3.36,4/4
3695,0.12,0.09,A#/Bb,-27.69,major,0.04,0.91,0.99,0.12,0.07,86.14,audio_features,4V7t50oILCdgzEctHkilw4,4.41,4/4
3696,0.24,0.02,D,-26.39,major,0.05,0.99,0.97,0.09,0.08,136.62,audio_features,6w3eMIZCCHjqbxaMLcIJEm,3.13,3/4
3697,0.14,0.18,D,-13.89,minor,0.04,0.97,0.89,0.08,0.05,148.85,audio_features,3Hb9YjZLYBLikxJ1kd4BMa,3.09,4/4
3698,0.68,0.71,A#/Bb,-9.32,minor,0.03,0.19,0.55,0.09,0.67,93.98,audio_features,5SabZvlFlmKJBX9sg6ZpJ2,3.52,4/4
3699,0.8,0.54,A,-5.94,major,0.04,0.75,0.0,0.11,0.75,115.07,audio_features,3As49dIhYQCYViJiaxR4nF,2.86,4/4
3700,0.14,0.18,D,-13.89,minor,0.04,0.97,0.89,0.08,0.05,148.85,audio_features,3Hb9YjZLYBLikxJ1kd4BMa,3.09,4/4
3701,0.6,0.02,D,-15.71,minor,0.11,0.9,0.03,0.14,0.28,72.84,audio_features,3TuxjgViwI9GbO23GkzzK4,2.05,4/4
3702,0.14,0.27,D,-11.93,minor,0.04,0.9,0.69,0.26,0.03,80.15,audio_features,0Kj4xPVUgSzfYxfLY96xBl,1.57,3/4
3703,0.8,0.75,A,-10.77,minor,0.03,0.54,0.98,0.2,0.72,90.06,audio_features,0HLQFjnwq0FHpNVxormx60,1.66,3/4
3704,0.26,0.36,G,-15.13,minor,0.03,0.28,0.91,0.12,0.04,179.81,audio_features,7GfoGMbKkDnY3e44ahZarZ,2.87,4/4
3705,0.4,0.33,D,-13.48,minor,0.03,0.8,0.88,0.13,0.06,139.85,audio_features,761SMhVKJlJlUCUveNcq1m,2.59,4/4
3706,0.16,0.15,A#/Bb,-17.17,major,0.04,0.97,0.63,0.24,0.04,71.9,audio_features,6ZYWXmwrDehLhGW355yKIc,1.97,
3707,0.37,0.07,D,-19.92,minor,0.03,0.84,0.82,0.11,0.07,130.4,audio_features,0Lc3coQTcMMJiiEFi7BG2z,2.8,4/4
3708,0.55,0.4,D,-14.43,major,0.04,0.1,0.88,0.22,0.26,129.92,audio_features,5U4AHSNYR1Z3Hu0K6x1QxC,2.77,4/4
3709,0.16,0.13,D,-15.64,minor,0.04,0.96,0.96,0.09,0.04,77.71,audio_features,4DxxiT2TskPH0Xd6znaqZM,1.52,3/4
3710,0.09,0.21,D,-13.66,minor,0.04,0.97,0.94,0.12,0.05,177.69,audio_features,6l4xX3N7JQH5FAMgFXWsrU,2.47,3/4
3711,0.57,0.59,D,-11.64,minor,0.03,0.41,0.0,0.09,0.69,140.01,audio_features,0q3BKRWzQ9uof4ywERwtB0,2.69,4/4
3712,0.15,0.18,D,-13.78,minor,0.04,0.96,0.75,0.13,0.1,89.97,audio_features,6B7wSqeVtMrtXbQBgzzVqa,2.59,4/4
3713,0.07,0.27,G,-13.63,minor,0.04,0.51,0.14,0.12,0.04,77.38,audio_features,6o5vbYgIn0AFi65e1H3Z5g,4.1,
3714,0.44,0.17,A,-16.14,minor,0.03,0.87,0.84,0.09,0.06,80.01,audio_features,2SbHDqxefXnysUVJHbJbov,7.55,3/4
3715,0.1,0.25,F#/Gb,-13.15,major,0.03,0.57,0.44,0.15,0.05,84.93,audio_features,1urjM7slOfbkXTyYEeXetJ,3.75,4/4
3716,0.34,0.2,D,-16.04,minor,0.03,0.64,0.8,0.11,0.07,120.0,audio_features,5Q07r5htZa6bymmS4MDSyt,5.27,4/4
3717,0.47,0.38,D,-11.91,minor,0.03,0.12,0.33,0.08,0.13,82.46,audio_features,2TLO035tumZKpxxeDlKYQb,1.73,3/4
3718,0.55,0.89,D,-4.91,major,0.05,0.0,0.0,0.1,0.92,147.94,audio_features,5p3UXnTGlYfXVZZxydTDBE,2.28,4/4
3719,0.63,0.74,B,-6.15,major,0.02,0.09,0.0,0.3,0.91,105.03,audio_features,4hroXiHo8E3Qk58kOgOwjB,3.1,4/4
3720,0.6,0.61,C,-6.6,major,0.03,0.04,0.0,0.19,0.78,134.98,audio_features,3RToWSH2mkKq8QfI8bgMH3,2.2,4/4
3721,0.6,0.61,C,-6.6,major,0.03,0.04,0.0,0.19,0.78,134.98,audio_features,3RToWSH2mkKq8QfI8bgMH3,2.2,4/4
3722,0.8,0.95,B,-4.78,minor,0.04,0.06,0.0,0.29,0.84,132.03,audio_features,683hRieVmYdAhVA1DkjSAk,5.08,4/4
3723,0.83,0.63,D,-9.33,major,0.24,0.2,0.0,0.09,0.52,100.54,audio_features,7dDgKL6rHBHXuMrl3cZAVh,4.02,4/4
3724,0.82,0.53,C#/Db,-10.16,major,0.14,0.25,0.0,0.18,0.89,94.04,audio_features,2zxQkXQA3yQD6HmP7wIMF2,4.34,4/4
3725,0.82,0.86,B,-14.27,minor,0.08,0.01,0.96,0.22,0.9,124.99,audio_features,5zyxpZ8xZmTuhXOuZq4KBG,2.86,4/4
3726,0.56,0.8,F#/Gb,-7.4,major,0.09,0.0,0.68,0.18,0.79,112.19,audio_features,7eheoW4hxrH51ww2QePVwF,4.07,4/4
3727,0.87,0.72,A,-12.51,minor,0.26,0.05,0.0,0.2,0.7,132.99,audio_features,0SAIjVOwxVnO1l9HGvLuOU,4.36,4/4
3728,0.88,0.86,F#/Gb,-7.69,minor,0.06,0.01,0.0,0.07,0.92,118.4,audio_features,742hY2twqAjwNYnKkQdilj,4.98,4/4
3729,0.87,0.52,B,-13.22,minor,0.09,0.0,0.0,0.09,0.87,133.15,audio_features,1B75hgRqe7A4fwee3g3Wmu,4.29,4/4
3730,0.76,0.62,A,-10.48,major,0.06,0.07,0.0,0.25,0.7,110.16,audio_features,0v9kGNjkKdQUdDoBIuiph4,4.86,4/4
3731,0.68,0.77,G,-7.91,minor,0.03,0.02,0.02,0.2,0.74,123.87,audio_features,2bNFbu5KHnK1qCl0iNQMfP,4.51,4/4
3732,0.88,0.84,A#/Bb,-9.22,minor,0.07,0.01,0.0,0.05,0.72,124.6,audio_features,21qnJAMtzC6S5SESuqQLEK,5.34,4/4
3733,0.69,0.82,A#/Bb,-10.14,minor,0.05,0.01,0.0,0.1,0.29,116.21,audio_features,5npMYgysWSKOIVXj2szeLn,4.83,4/4
3734,0.65,0.82,F,-10.9,minor,0.04,0.07,0.0,0.22,0.76,135.98,audio_features,623rRTKwGmgjH6sjE9uWLh,3.6,4/4
3735,0.85,0.84,E,-11.95,minor,0.07,0.03,0.0,0.12,0.79,97.74,audio_features,1k28sDTLOz942qa3wEtMQE,4.52,4/4
3736,0.86,0.78,F,-8.55,minor,0.08,0.04,0.0,0.12,0.76,122.94,audio_features,4l2ljvyXOCVNbD5ff7NpM7,3.85,4/4
3737,0.8,0.64,E,-7.39,minor,0.04,0.0,0.0,0.08,0.42,129.44,audio_features,3oWXoSkjdbTlQlteizN7Hb,3.75,4/4
3738,0.86,0.78,F,-8.55,minor,0.08,0.04,0.0,0.12,0.76,122.94,audio_features,4l2ljvyXOCVNbD5ff7NpM7,3.85,4/4
3739,0.8,0.64,E,-7.39,minor,0.04,0.0,0.0,0.08,0.42,129.44,audio_features,3oWXoSkjdbTlQlteizN7Hb,3.75,4/4
3740,0.71,0.89,D,-6.96,major,0.07,0.12,0.0,0.07,0.71,121.55,audio_features,5Mmk2ii6laakqfeCT7OnVD,4.23,4/4
3741,0.78,0.88,A,-3.8,minor,0.04,0.01,0.39,0.08,0.87,125.94,audio_features,4OIMUs3KgUh77mjzJ8I5f9,3.4,4/4
3742,0.8,0.62,C,-9.37,major,0.08,0.01,0.0,0.43,0.77,103.65,audio_features,6uQKuonTU8VKBz5SHZuQXD,3.98,4/4
3743,0.66,0.99,G,-6.72,major,0.26,0.01,0.0,0.34,0.07,152.6,audio_features,7mCQK9YB25WZw1saUjfL4e,6.9,4/4
3744,0.74,0.94,A,-7.79,minor,0.07,0.01,0.0,0.03,0.61,131.99,audio_features,0Jg602cHeMCnPez9baacIe,3.23,4/4
3745,0.72,0.65,A,-14.26,major,0.05,0.0,0.17,0.05,0.7,121.9,audio_features,4YzlXwopJxDbgB441CnViK,6.43,4/4
3746,0.87,0.54,D,-16.18,major,0.36,0.24,0.0,0.32,0.78,158.33,audio_features,4fxF8ljwryMZX5c9EKrLFE,4.17,4/4
3747,0.87,0.93,C,-6.44,major,0.05,0.08,0.0,0.13,0.97,136.05,audio_features,1li2UA33w6LQcVXt4Di5UA,3.13,4/4
3748,0.64,0.8,A#/Bb,-6.93,minor,0.09,0.02,0.0,0.16,0.85,150.02,audio_features,57wuwWLnv3fVkeY7Wi2gOq,2.63,4/4
3749,0.53,0.99,D,-9.63,minor,0.06,0.0,0.01,0.36,0.68,139.99,audio_features,73aOM4jyU3begiIYxYUd89,3.78,4/4
3750,0.51,0.34,D#/Eb,-10.24,major,0.04,0.8,0.0,0.88,0.26,83.07,audio_features,7K71Xk1BbXK111wqKNV71g,4.82,4/4
3751,0.36,0.95,A,-5.64,major,0.08,0.17,0.01,0.91,0.63,157.57,audio_features,1vucHlsI0xBmKdAw9DnNNW,3.72,3/4
3752,0.46,0.61,B,-9.13,minor,0.06,0.76,0.0,0.96,0.2,109.72,audio_features,1Ok7ZWjfrp0eJP49KqWVlr,6.2,3/4
3753,0.55,0.3,F,-9.84,major,0.03,0.85,0.0,0.72,0.11,101.95,audio_features,0GF3EHGpbwag4kNzu02c0s,12.49,4/4
3754,0.68,0.68,B,-8.12,major,0.03,0.16,0.0,0.24,0.92,107.06,audio_features,5BckPAYcKEJuYs1eV1BHHe,4.07,4/4
3755,0.69,0.34,C,-11.71,major,0.04,0.76,0.0,0.21,0.53,131.88,audio_features,63A5Kc7eidY7JqXclZ2wT8,2.6,4/4
3756,0.22,0.08,G,-26.88,major,0.04,0.92,0.79,0.1,0.06,70.33,audio_features,75KdZGRMOcMzDI4qS4KB3V,2.9,4/4
3757,0.11,0.06,D,-24.12,major,0.04,0.93,0.9,0.11,0.14,85.34,audio_features,6o5egkOuik33HkMyLg7vW8,2.9,3/4
